stop_lat,stop_lon,time_slot,real_date,Count of real_date
59.40563732,24.73205555,1899-12-30 09:00:00,2016-03-31 00:00:00,25
59.4060814,24.73291021,1899-12-30 09:00:00,2016-03-31 00:00:00,25
59.40980648,24.66272853,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.41053791,24.66543144,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.41163026,24.6633219,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.41328447,24.6529537,1899-12-30 09:00:00,2016-03-31 00:00:00,25
59.41400618,24.65404177,1899-12-30 09:00:00,2016-03-31 00:00:00,25
59.43605217,24.75643519,1899-12-30 09:00:00,2016-03-31 00:00:00,25
59.44275903,24.70442556,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.44288436,24.87581234,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.44310974,24.70430941,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.44315,24.87193,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.45451211,24.69036942,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.45466784,24.68977307,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.45510857,24.68960675,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.45513381,24.68907057,1899-12-30 08:30:00,2016-03-31 00:00:00,25
59.39680305,24.66372636,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.39761319,24.66328441,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.39968381,24.69004722,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.39976189,24.68885173,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.40338413,24.65635515,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.40372817,24.65486745,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.40431319,24.65636087,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.40439029,24.65530048,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.4053334,24.65788913,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.42418442,24.74943746,1899-12-30 08:00:00,2016-03-31 00:00:00,24
59.42492147,24.74769191,1899-12-30 08:00:00,2016-03-31 00:00:00,24
59.42557837,24.74899235,1899-12-30 08:00:00,2016-03-31 00:00:00,24
59.42576259,24.74816837,1899-12-30 08:00:00,2016-03-31 00:00:00,24
59.43686296,24.76448604,1899-12-30 09:00:00,2016-03-31 00:00:00,24
59.43711317,24.76158378,1899-12-30 09:00:00,2016-03-31 00:00:00,24
59.43711858,24.76220072,1899-12-30 09:00:00,2016-03-31 00:00:00,24
59.43719732,24.76100408,1899-12-30 09:00:00,2016-03-31 00:00:00,24
59.43720844,24.7621851,1899-12-30 09:00:00,2016-03-31 00:00:00,24
59.43741497,24.76372296,1899-12-30 09:00:00,2016-03-31 00:00:00,24
59.45005324,24.71430882,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.45007341,24.7097475,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.4500911,24.70979635,1899-12-30 08:30:00,2016-03-31 00:00:00,24
59.40430652,24.94380844,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.40447742,24.94376143,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.41251541,24.70710113,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.41334874,24.70821795,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.41458958,24.70867294,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.42372156,24.64808073,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.42372211,24.64431088,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.42405306,24.64821033,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.42967534,24.7868596,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.42980001,24.78676557,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.42990369,24.78655099,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.42997354,24.78653169,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.43125724,24.7124149,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.43211261,24.71359569,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.43397646,24.7699547,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.43434763,24.76788367,1899-12-30 09:00:00,2016-03-31 00:00:00,23
59.43901035,24.77643055,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.43909584,24.7771551,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.43936526,24.70787936,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.43985077,24.70940514,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.44019387,24.70736779,1899-12-30 08:00:00,2016-03-31 00:00:00,23
59.39695962,24.66649298,1899-12-30 09:00:00,2016-03-31 00:00:00,22
59.39700257,24.66864132,1899-12-30 09:00:00,2016-03-31 00:00:00,22
59.40305434,24.6875272,1899-12-30 09:00:00,2016-03-31 00:00:00,22
59.4031888,24.68756512,1899-12-30 09:00:00,2016-03-31 00:00:00,22
59.42621736,24.65887471,1899-12-30 09:00:00,2016-03-31 00:00:00,22
59.42633049,24.65779341,1899-12-30 09:00:00,2016-03-31 00:00:00,22
59.42929151,24.69813761,1899-12-30 08:00:00,2016-03-31 00:00:00,22
59.42935462,24.69977749,1899-12-30 08:00:00,2016-03-31 00:00:00,22
59.4366703,24.75665485,1899-12-30 08:00:00,2016-03-31 00:00:00,22
59.4493017,24.69793292,1899-12-30 08:00:00,2016-03-31 00:00:00,22
59.44932142,24.69759836,1899-12-30 08:00:00,2016-03-31 00:00:00,22
59.39680305,24.66372636,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.39761319,24.66328441,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.40338413,24.65635515,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.40372817,24.65486745,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.40431319,24.65636087,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.40439029,24.65530048,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.4053334,24.65788913,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.40773004,24.70304696,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.40831718,24.70404511,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.41122128,24.6660952,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.4125684,24.66863094,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.41328447,24.6529537,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.41400618,24.65404177,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.4281739,24.74269151,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42818304,24.74240828,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42886146,24.74307775,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42899242,24.74314212,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42907454,24.74350241,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42967534,24.7868596,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42967534,24.7868596,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.42980001,24.78676557,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42980001,24.78676557,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.42990369,24.78655099,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42990369,24.78655099,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.42997354,24.78653169,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.42997354,24.78653169,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.43307268,24.77710511,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.43314971,24.77774124,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.44134,24.86183,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.44134,24.86183,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.44231908,24.86490472,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.44231908,24.86490472,1899-12-30 08:30:00,2016-03-31 00:00:00,21
59.44275903,24.70442556,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.44310974,24.70430941,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.45005324,24.71430882,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.45007341,24.7097475,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.4500911,24.70979635,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.45451211,24.69036942,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.4546269,24.68211986,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.45466784,24.68977307,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.45475256,24.68212237,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.45501705,24.68131657,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.45510857,24.68960675,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.45513381,24.68907057,1899-12-30 09:00:00,2016-03-31 00:00:00,21
59.45527056,24.68089844,1899-12-30 08:00:00,2016-03-31 00:00:00,21
59.39695962,24.66649298,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.39700257,24.66864132,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.39968381,24.69004722,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.39976189,24.68885173,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.41122128,24.6660952,1899-12-30 08:30:00,2016-03-31 00:00:00,20
59.4125684,24.66863094,1899-12-30 08:30:00,2016-03-31 00:00:00,20
59.42372156,24.64808073,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.42372211,24.64431088,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.42405306,24.64821033,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.42418442,24.74943746,1899-12-30 08:30:00,2016-03-31 00:00:00,20
59.42492147,24.74769191,1899-12-30 08:30:00,2016-03-31 00:00:00,20
59.42557837,24.74899235,1899-12-30 08:30:00,2016-03-31 00:00:00,20
59.42576259,24.74816837,1899-12-30 08:30:00,2016-03-31 00:00:00,20
59.42830348,24.70916434,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.4283744,24.70347496,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.42894707,24.70716913,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.4298489,24.70639491,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.43472709,24.79915401,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.435258,24.7982049,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.4355395,24.79841414,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.43603594,24.7987077,1899-12-30 08:00:00,2016-03-31 00:00:00,20
59.43631523,24.84598065,1899-12-30 09:00:00,2016-03-31 00:00:00,20
59.43642002,24.84783369,1899-12-30 09:00:00,2016-03-31 00:00:00,20
59.43901035,24.77643055,1899-12-30 09:00:00,2016-03-31 00:00:00,20
59.43909584,24.7771551,1899-12-30 09:00:00,2016-03-31 00:00:00,20
59.40480527,24.67530937,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.40485098,24.67689486,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.40960011,24.6750695,1899-12-30 08:00:00,2016-03-31 00:00:00,19
59.40985884,24.67363066,1899-12-30 08:00:00,2016-03-31 00:00:00,19
59.41103941,24.64768077,1899-12-30 09:00:00,2016-03-31 00:00:00,19
59.41121893,24.64768417,1899-12-30 09:00:00,2016-03-31 00:00:00,19
59.42372156,24.64808073,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.42372211,24.64431088,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.42405306,24.64821033,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.429528,24.69245142,1899-12-30 08:00:00,2016-03-31 00:00:00,19
59.42986548,24.69143633,1899-12-30 08:00:00,2016-03-31 00:00:00,19
59.43373626,24.72367497,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.43460298,24.72603705,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.43621214,24.75671519,1899-12-30 08:00:00,2016-03-31 00:00:00,19
59.46116418,24.66764934,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.46118953,24.66796176,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.46123694,24.66923245,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.46126865,24.66917465,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.46167155,24.66672456,1899-12-30 08:30:00,2016-03-31 00:00:00,19
59.39104944,24.72156977,1899-12-30 09:00:00,2016-03-31 00:00:00,18
59.39198231,24.72088434,1899-12-30 09:00:00,2016-03-31 00:00:00,18
59.3926128,24.72377088,1899-12-30 09:00:00,2016-03-31 00:00:00,18
59.4013193,24.65997619,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.40176456,24.66068898,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.40305434,24.6875272,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.4031888,24.68756512,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.41103941,24.64768077,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.41121893,24.64768417,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.41652248,24.6783148,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.41683205,24.65259876,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.41684735,24.67972256,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.41821233,24.65121604,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.41921517,24.64260546,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.41944364,24.6454456,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.41945037,24.64590369,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.41983131,24.64418801,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42039854,24.64475906,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42121815,24.69705564,1899-12-30 09:00:00,2016-03-31 00:00:00,18
59.42222654,24.69818598,1899-12-30 09:00:00,2016-03-31 00:00:00,18
59.42232129,24.74238555,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42280402,24.74591923,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42287809,24.7423448,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42373688,24.74287433,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42456125,24.74262714,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42465949,24.74269151,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42621736,24.65887471,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.42633049,24.65779341,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.43334654,24.7194376,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.43378646,24.72106804,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.43581249,24.82905017,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.4366703,24.75665485,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.43681221,24.8285281,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.43776984,24.81894629,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.43793896,24.81773429,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.43821009,24.81744117,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.43854502,24.81988134,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.43867867,24.81715277,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.44002141,24.84478579,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.44037253,24.84322582,1899-12-30 08:00:00,2016-03-31 00:00:00,18
59.4546269,24.68211986,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.45475256,24.68212237,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.45501705,24.68131657,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.45527056,24.68089844,1899-12-30 08:30:00,2016-03-31 00:00:00,18
59.37585436,24.67716142,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.37599915,24.67867717,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.37651632,24.67761432,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.38294699,24.66997995,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.38321436,24.67123886,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.39798533,24.67658187,1899-12-30 08:30:00,2016-03-31 00:00:00,17
59.39803717,24.67522746,1899-12-30 08:30:00,2016-03-31 00:00:00,17
59.39885219,24.68427412,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.39890055,24.68360615,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.39893415,24.68232177,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.40336107,24.66452375,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.40336107,24.66452375,1899-12-30 08:30:00,2016-03-31 00:00:00,17
59.40367726,24.66590316,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.40367726,24.66590316,1899-12-30 08:30:00,2016-03-31 00:00:00,17
59.409208,24.73565378,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.4096782,24.73665001,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.40981744,24.73606109,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.41652248,24.6783148,1899-12-30 08:30:00,2016-03-31 00:00:00,17
59.41684735,24.67972256,1899-12-30 08:30:00,2016-03-31 00:00:00,17
59.42458753,24.71736603,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.42458753,24.71736603,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42576028,24.7179544,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.42576028,24.7179544,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42578753,24.71954054,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.42578753,24.71954054,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.4281739,24.74269151,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42818304,24.74240828,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42830348,24.70916434,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.4283744,24.70347496,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42886146,24.74307775,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42894707,24.70716913,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42899242,24.74314212,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.42907454,24.74350241,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.4298489,24.70639491,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.43621214,24.75671519,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.4366703,24.75665485,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.44002141,24.84478579,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.44037253,24.84322582,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.44275903,24.70442556,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.44310974,24.70430941,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.45122106,24.84952566,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.45131285,24.84781774,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.45308862,24.70322922,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.45312644,24.70455236,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.45313444,24.70305385,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.4534162,24.70408229,1899-12-30 09:00:00,2016-03-31 00:00:00,17
59.46116418,24.66764934,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.46118953,24.66796176,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.46123694,24.66923245,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.46126865,24.66917465,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.46167155,24.66672456,1899-12-30 08:00:00,2016-03-31 00:00:00,17
59.39104944,24.72156977,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.39198231,24.72088434,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.3926128,24.72377088,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.4013193,24.65997619,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.40176456,24.66068898,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.41103941,24.64768077,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.41121893,24.64768417,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.41122128,24.6660952,1899-12-30 09:00:00,2016-03-31 00:00:00,16
59.4125684,24.66863094,1899-12-30 09:00:00,2016-03-31 00:00:00,16
59.41358982,24.6898722,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.41440958,24.68932518,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.41460065,24.6888359,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.41481203,24.69132341,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.41931803,24.71242919,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.41978089,24.71315662,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.42458753,24.71736603,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.42576028,24.7179544,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.42578753,24.71954054,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.42621736,24.65887471,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.42633049,24.65779341,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.429528,24.69245142,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.429528,24.69245142,1899-12-30 09:00:00,2016-03-31 00:00:00,16
59.42986548,24.69143633,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.42986548,24.69143633,1899-12-30 09:00:00,2016-03-31 00:00:00,16
59.43289506,24.82474914,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.43337446,24.82703391,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.43951499,24.83268261,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.43985024,24.83076966,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.4493017,24.69793292,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.44932142,24.69759836,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.45308862,24.70322922,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.45312644,24.70455236,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.45313444,24.70305385,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.4534162,24.70408229,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.50472865,24.84232307,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.50516687,24.84258112,1899-12-30 08:30:00,2016-03-31 00:00:00,16
59.50988755,24.85391822,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.51007478,24.85411609,1899-12-30 08:00:00,2016-03-31 00:00:00,16
59.40960011,24.6750695,1899-12-30 09:00:00,2016-03-31 00:00:00,15
59.40985884,24.67363066,1899-12-30 09:00:00,2016-03-31 00:00:00,15
59.41358982,24.6898722,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.41440958,24.68932518,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.41460065,24.6888359,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.41481203,24.69132341,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.42736627,24.77882623,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.42751907,24.7785902,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.42754775,24.74838473,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.42806273,24.74938266,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.43199487,24.81360862,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.43205079,24.81327515,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.43334654,24.7194376,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.43378646,24.72106804,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.43621214,24.75671519,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.44011691,24.7855854,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.44011691,24.7855854,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.44082601,24.78662513,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.44082601,24.78662513,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.44095875,24.78694544,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.44095875,24.78694544,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.44097088,24.78641696,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.44097088,24.78641696,1899-12-30 08:30:00,2016-03-31 00:00:00,15
59.44134,24.86183,1899-12-30 09:00:00,2016-03-31 00:00:00,15
59.44231908,24.86490472,1899-12-30 09:00:00,2016-03-31 00:00:00,15
59.44684242,24.69105945,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.50472865,24.84232307,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.50516687,24.84258112,1899-12-30 08:00:00,2016-03-31 00:00:00,15
59.41931803,24.71242919,1899-12-30 08:00:00,2016-03-31 00:00:00,14
59.41978089,24.71315662,1899-12-30 08:00:00,2016-03-31 00:00:00,14
59.42232129,24.74238555,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.42280402,24.74591923,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.42287809,24.7423448,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.42373688,24.74287433,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.42456125,24.74262714,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.42465949,24.74269151,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.42754775,24.74838473,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.42806273,24.74938266,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.42830348,24.70916434,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.4283744,24.70347496,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.42894707,24.70716913,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.4298489,24.70639491,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43289506,24.82474914,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43307268,24.77710511,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.43314971,24.77774124,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.43337446,24.82703391,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43483405,24.81465977,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.43562862,24.81826055,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.43564219,24.81896579,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.43579651,24.7564031,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43579651,24.7564031,1899-12-30 09:00:00,2016-03-31 00:00:00,14
59.43581249,24.82905017,1899-12-30 08:00:00,2016-03-31 00:00:00,14
59.43681221,24.8285281,1899-12-30 08:00:00,2016-03-31 00:00:00,14
59.43776984,24.81894629,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43793896,24.81773429,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43821009,24.81744117,1899-12-30 08:30:00,2016-03-31 00:00:00,14
59.43854502,24.81988134,1899-12-30 08:30:00,2016-03-31 00:00:00,14
