time_slot,stop name,sum_all,lat,long,CellID
6:30:00 PM,Lindakivi,1,59.419486325,24.792136155,4243
6:30:00 PM,Linnahall,49,59.444091182,24.750670782,3037
6:30:00 PM,Linnu tee,35,59.4134845767,24.70799734,3015
6:30:00 PM,Loitsu,3,59.444117135,24.83952069,5107
6:30:00 PM,Looga,4,59.42799971,24.672978485,3560
6:30:00 PM,Loopealse,2,59.451984215,24.839001115,5185
6:30:00 PM,Lubja,12,59.42744267,24.778708215,4184
6:30:00 PM,Luite,1,59.41486061,24.75516717,2998
6:30:00 PM,Lõime,6,59.452156815,24.693583525,4830
6:30:00 PM,Läänemere tee,9,59.450415375,24.860590825,3699
6:30:00 PM,Löwenruh,27,59.41773841,24.69389247,4822
6:30:00 PM,Lükati tee,3,59.458469925,24.852300515,5198
6:30:00 PM,Madala,24,59.44931156,24.69776564,4972
6:30:00 PM,Mahtra,13,59.4383165875,24.8738937475,4661
6:30:00 PM,Maisi,6,59.4413016725,24.713344805,3021
6:30:00 PM,Majaka,32,59.429838145,24.7866769625,4189
6:30:00 PM,Majaka põik,33,59.426522,24.796523,5255
6:30:00 PM,Maleva,39,59.4548555825,24.6897049525,4830
6:30:00 PM,Maneeži,17,59.4361096267,24.76074488,3120
6:30:00 PM,Marati,6,59.45731243,24.6766024,3565
6:30:00 PM,Marja,48,59.421722345,24.69762081,4966
6:30:00 PM,Marsi,9,59.405231975,24.717231265,3211
6:30:00 PM,Meelespea,10,59.416110035,24.639675205,2412
6:30:00 PM,Meeliku,7,59.450915,24.83321,5169
6:30:00 PM,Mehaanikakool,1,59.43561649,24.80640344,5147
6:30:00 PM,Mere puiestee,62,59.43781854,24.753560785,3036
6:30:00 PM,Merivälja,2,59.49680624,24.8283139967,3807
6:30:00 PM,Mooni,6,59.4277313,24.71371563,3216
6:30:00 PM,Mustakivi,66,59.44301718,24.87387117,4662
6:30:00 PM,Mustamäe,4,59.400289868,24.659396492,3332
6:30:00 PM,Mustjõe,7,59.428805855,24.68030618,2478
6:30:00 PM,Mõigu,10,59.4051610933,24.8123684333,3740
6:30:00 PM,Mäepealse,1,59.3945440633,24.64429479,3610
6:30:00 PM,Mähe aedlinn,1,59.49086345,24.87988777,4673
6:30:00 PM,Mähe tee,3,59.48106754,24.84066695,5348
6:30:00 PM,Männi,14,59.4003618867,24.6711891767,3554
6:30:00 PM,Männiku,2,59.366751275,24.71784253,3203
6:30:00 PM,Niidi,1,59.44947439,24.69922341,4972
6:30:00 PM,Nisu,48,59.442934385,24.704367485,4971
6:30:00 PM,Nurme,1,59.379305995,24.69436569,4774
6:30:00 PM,Nurmenuku,36,59.413645325,24.653497735,3335
6:30:00 PM,Nõmme,39,59.38728505,24.685393798,2468
6:30:00 PM,Nõmme tee,2,59.4110624425,24.7151694,3213
6:30:00 PM,Näituse,1,59.385497565,24.71162275,2962
6:30:00 PM,Oblika tee,4,59.48690752,24.8655534733,4859
6:30:00 PM,Oru,10,59.443453155,24.801280575,5309
6:30:00 PM,P. Kerese,5,59.37753291,24.71778938,3205
6:30:00 PM,P. Pinna,28,59.4350185367,24.83653811,5144
6:30:00 PM,Paala,24,59.43202283,24.813441885,5059
6:30:00 PM,Paberi,36,59.43373946,24.762014145,3120
6:30:00 PM,Pae,56,59.426088606,24.799960044,5255
6:30:00 PM,Paekaare,13,59.43313476,24.825891525,3861
6:30:00 PM,Paesilla,24,59.438228516,24.818231172,5060
6:30:00 PM,Paljassaare,2,59.459988085,24.70390148,4975
6:30:00 PM,Pallasti,1,59.4333814,24.797535495,5258
6:30:00 PM,Paneeli,2,59.42832425,24.869628155,3923
6:30:00 PM,Pelguranna,18,59.44684242,24.69105945,4829
6:30:00 PM,Peterburi tee,6,59.42469355,24.78641897,4177
6:30:00 PM,Pidu,1,59.38323655,24.66332907,3547
6:30:00 PM,Pihlaka,15,59.37393213,24.717976625,3204
6:30:00 PM,Pikaliiva,1,59.4284602875,24.6241142775,4280
6:30:00 PM,Pikri,26,59.436367625,24.84690717,5194
6:30:00 PM,Pirita,4,59.46696722,24.833243135,5172
6:30:00 PM,Pirni,19,59.429323065,24.69895755,4968
6:30:00 PM,Priisle,16,59.4469276817,24.895798965,4898
6:30:00 PM,Priisle kauplus,28,59.44942307,24.88067734,4664
6:30:00 PM,Printsu tee,1,59.42997141,24.61249146,3972
6:30:00 PM,Pronksi,36,59.4371525733,24.7625304467,3121
6:30:00 PM,Puhangu,4,59.44611617,24.69940035,4972
6:30:00 PM,Punane,12,59.432315325,24.81911402,5059
6:30:00 PM,Põhja puiestee,14,59.443767388,24.743550614,3171
6:30:00 PM,Pärnamäe tee,1,59.47245611,24.89889168,4906
6:30:00 PM,Pärnu maantee,12,59.35985799,24.630142685,3635
6:30:00 PM,Pääsküla jaam,4,59.369075315,24.637609225,2401
6:30:00 PM,Püssirohu,21,59.42787325,24.765155965,3119
6:30:00 PM,Raadiku,5,59.44166827,24.8800323667,4662
6:30:00 PM,Raadikusilla,7,59.44218299,24.88337921,3881
6:30:00 PM,Raba,1,59.36593924,24.64323338,3604
6:30:00 PM,Rahumäe,3,59.388801005,24.7032915483,4959
6:30:00 PM,Raja,15,59.39720812,24.663505385,3551
6:30:00 PM,Randla,7,59.44856307,24.69160661,4829
6:30:00 PM,Randvere tee,4,59.47410283,24.83787912,5174
6:30:00 PM,Raudtee,3,59.383005045,24.6717967,2465
6:30:00 PM,Rauna,4,59.445042095,24.890056995,3882
6:30:00 PM,Reinu,9,59.446365315,24.88619446,3882
6:30:00 PM,Reisisadam,2,59.444496575,24.75964415,3122
6:30:00 PM,Reisisadam D-terminal,8,59.442814978,24.765345232,3122
6:30:00 PM,Retke tee,22,59.40293408,24.7068317875,2966
6:30:00 PM,Risti,40,59.3918815167,24.7220749967,4380
6:30:00 PM,Ristiku,13,59.4335665,24.72025282,3218
6:30:00 PM,Roheline,1,59.386461055,24.691722845,4775
6:30:00 PM,Rukkilille,4,59.4135713,24.640252895,2411
6:30:00 PM,Rummu,2,59.463937775,24.828221345,3804
6:30:00 PM,Rummukõrtsi,3,59.46217222,24.82490086,3897
6:30:00 PM,Ruunaoja,1,59.4159416333,24.8452123967,5101
6:30:00 PM,Räga,1,59.428150035,24.62566544,3586
6:30:00 PM,Räägu,9,59.414591095,24.71832635,3214
6:30:00 PM,Sabatähe,10,59.4413,24.85843,3697
6:30:00 PM,Salve,1,59.38139,24.66377,3547
6:30:00 PM,Sarapuu,2,59.45894633,24.835382905,5171
6:30:00 PM,Seli,17,59.4447218033,24.89712986,4897
6:30:00 PM,Sepa,10,59.4603277333,24.6706206633,3566
6:30:00 PM,Siili,51,59.40802361,24.703546035,4963
6:30:00 PM,Silde,6,59.4294361,24.840457275,5104
6:30:00 PM,Sinilille,15,59.419667806,24.644580364,3616
6:30:00 PM,Sipelga,7,59.406658765,24.69432077,4793
6:30:00 PM,Sirbi,28,59.4549167675,24.68161431,2483
6:30:00 PM,Sireli,1,59.3731593,24.63341545,2402
6:30:00 PM,Sitsi,25,59.453191425,24.70372943,4973
6:30:00 PM,Sooranna tee,1,59.451749055,24.584237975,4018
6:30:00 PM,Sossimägi,5,59.42509842,24.7831298333,4184
6:30:00 PM,Szolnok,39,59.404828125,24.676102115,3555
6:30:00 PM,Supelranna,10,59.44410191,24.68813084,4828
6:30:00 PM,Supluse puiestee,4,59.47071099,24.8353026,5173
6:30:00 PM,Sõba,1,59.425295165,24.636492185,2414
6:30:00 PM,Sõjakooli,20,59.402416515,24.717863775,3211
6:30:00 PM,Sõjamäe,1,59.41604,24.86534,3920
6:30:00 PM,Sõjamäe raba,7,59.430485215,24.834293425,5143
6:30:00 PM,Sõle,5,59.43311,24.71573,3218
6:30:00 PM,Sääse,25,59.411226405,24.68778123,4794
6:30:00 PM,Zoo,21,59.426273925,24.65833406,3338
6:30:00 PM,Taevakivi,25,59.44182954,24.86336736,3697
6:30:00 PM,Taksopark,183,59.427377765,24.72073048,3216
6:30:00 PM,Tallinn-Väike,30,59.4140117689,24.7414589156,3164
6:30:00 PM,Tedre,26,59.41954946,24.712792905,3017
6:30:00 PM,Tehnika,8,59.43416962,24.72485601,4390
6:30:00 PM,Tehnikaülikool,25,59.395075795,24.67328455,3553
6:30:00 PM,Teletorn,6,59.47253317,24.88451485,3799
6:30:00 PM,Telliskivi,47,59.4386819425,24.7263930075,4391
6:30:00 PM,Tervise,9,59.39701213,24.69875059,4961
6:30:00 PM,Tihase,6,59.42272214,24.71538913,3215
6:30:00 PM,Tiskre,1,59.43555139,24.5670495233,1863
6:30:00 PM,Tondi,4,59.4109836167,24.7331748983,4341
6:30:00 PM,Trummi,3,59.39268078,24.663214085,3550
6:30:00 PM,Tubaka,14,59.41917361,24.830842365,5141
6:30:00 PM,Tuisu,3,59.400837475,24.711090295,2965
6:30:00 PM,Tuleraua,1,59.43164879,24.62185471,4280
6:30:00 PM,Tuule tee,1,59.49209903,24.829475495,3806
6:30:00 PM,Tõnismägi,46,59.4312664767,24.7373653867,4345
6:30:00 PM,Tähesaju tee,5,59.44357,24.860619995,3697
6:30:00 PM,Tähetorni,2,59.38649374,24.64649138,3608
6:30:00 PM,Tüve,68,59.405485,24.709675,7202
6:30:00 PM,Urva,1,59.45825529,24.83038425,5170
6:30:00 PM,Ussimäe tee,6,59.44894326,24.891286975,4898
6:30:00 PM,Uus-Pae,18,59.4353682867,24.81729537,5059
6:30:00 PM,Uus-Sadama,24,59.439053095,24.776792825,4187
6:30:00 PM,Vabaduse väljak,232,59.4329176169,24.7450423331,3169
6:30:00 PM,Valdeku,3,59.3805504167,24.6997981833,4957
6:30:00 PM,Vambola,31,59.39972285,24.689449475,4791
6:30:00 PM,Vana-Kuuli,4,59.443475215,24.828902335,5146
6:30:00 PM,Vana-Lõuna,3,59.4212456675,24.7432938975,3166
6:30:00 PM,Vana-Pääsküla,8,59.3553822633,24.63060865,3634
6:30:00 PM,Varraku,12,59.438466935,24.851285985,5194
6:30:00 PM,Varre,2,59.41903458,24.7524454167,2999
6:30:00 PM,Veerenni,21,59.4251117125,24.7485725225,3167
6:30:00 PM,Vesse parkla,2,59.428829645,24.83701484,5104
6:30:00 PM,Vihuri,27,59.44395081,24.69468493,4828
6:30:00 PM,Vikerkaare,5,59.36762842,24.65112664,3325
6:30:00 PM,Vineeri,14,59.4234935033,24.7431404267,3167
6:30:00 PM,Virbi,6,59.443008875,24.847169875,5195
6:30:00 PM,Virmalise,3,59.42130043,24.73714929,4343
6:30:00 PM,Viru,63,59.4359319917,24.751044795,3035
6:30:00 PM,Viru keskus 1,17,59.43579651,24.7564031,3035
6:30:00 PM,Viru keskus 2,27,59.43594756,24.75667409,3035
6:30:00 PM,Viru keskus 3,49,59.43605217,24.75643519,3035
6:30:00 PM,Viru keskus 4,24,59.43621214,24.75671519,3035
6:30:00 PM,Viru keskus 5,48,59.43646815,24.75668562,3035
6:30:00 PM,Viru keskus 6,50,59.4366703,24.75665485,21216
6:30:00 PM,Virve,16,59.39767196,24.7260915,4382
6:30:00 PM,Volta,14,59.446735645,24.72368606,4393
6:30:00 PM,Võsu,2,59.386118245,24.67739204,2466
6:30:00 PM,Väike-Paala,6,59.4264199025,24.80813152,5467
6:30:00 PM,Väike-Õismäe,63,59.412546385,24.638728005,2411
6:30:00 PM,Väike-Õismäe parkla,8,59.412968175,24.635507095,2411
6:30:00 PM,Välja,35,59.42531798,24.70091813,4967
6:30:00 PM,Värava,2,59.384711555,24.71750115,3207
6:30:00 PM,Västriku,3,59.40850488,24.7246539475,4384
6:30:00 PM,Vääna,2,59.383872,24.652951135,3329
6:30:00 PM,Õilme,4,59.420800965,24.75086935,2999
6:30:00 PM,Ädala,14,59.435752975,24.711884135,3020
6:30:00 PM,Ööbiku,4,59.414975695,24.73242392,4342
7:00:00 PM,A. Adamsoni,6,59.43305752,24.7343919,4346
7:00:00 PM,A. H. Tammsaare tee,25,59.407690745,24.6841057,2473
7:00:00 PM,A. Laikmaa,41,59.436064948,24.757491078,3035
7:00:00 PM,Aiandi,7,59.41435302,24.6898391725,4794
7:00:00 PM,Akadeemia tee,20,59.40154193,24.660332585,3647
7:00:00 PM,Angerja,33,59.4500725833,24.7112842233,3023
7:00:00 PM,Asunduse,1,59.430867285,24.792428615,4189
7:00:00 PM,Autobussikoondis,19,59.4106582167,24.66382729,3649
7:00:00 PM,Balti jaam,105,59.4404049667,24.73865495,4347
7:00:00 PM,Betooni,1,59.42607628,24.850966345,5191
7:00:00 PM,Betooni põik,1,59.423894845,24.856505385,3693
7:00:00 PM,Dvigatel,3,59.4224502075,24.802317685,5466
7:00:00 PM,Ehitajate tee,20,59.39801125,24.675904665,3554
7:00:00 PM,Energia,4,59.3971570567,24.7102400033,2965
7:00:00 PM,Estonia,278,59.4337757443,24.7518200557,3035
7:00:00 PM,Filtri tee,2,59.421175,24.772735,4102
7:00:00 PM,Forelli,3,59.420225185,24.68356032,2476
7:00:00 PM,Gaasi,1,59.431120825,24.84826497,5192
7:00:00 PM,Gonsiori,20,59.434162045,24.768919185,4105
7:00:00 PM,Haabersti,35,59.4238322433,24.6468673133,3617
7:00:00 PM,Haava,2,59.382839955,24.70503964,2961
7:00:00 PM,Hallivanamehe,23,59.40585936,24.73248288,4340
7:00:00 PM,Harku-Kadaka,1,59.404784455,24.63828756,2409
7:00:00 PM,Hauka,3,59.421231565,24.72408566,4387
7:00:00 PM,Hiiu,5,59.378906236,24.674934344,2465
7:00:00 PM,Hiiu jaam,4,59.38447965,24.673083765,2466
7:00:00 PM,Hipodroom,21,59.4288684625,24.706550835,3019
7:00:00 PM,Hobujaama,223,59.43738446,24.7578917088,3121
7:00:00 PM,Hommiku,3,59.3792237,24.6367426433,2404
7:00:00 PM,Hotell Olümpia,22,59.43044025,24.759795325,3119
7:00:00 PM,Hotell Tallinn,15,59.435349236,24.732790164,4346
7:00:00 PM,Humala,15,59.42969674,24.691943875,4825
7:00:00 PM,Hämar tee,3,59.47902077,24.849936255,5224
7:00:00 PM,Härjapea,5,59.438040605,24.71711318,3219
7:00:00 PM,Iru hooldekodu,1,59.45294508,24.90539123,4880
7:00:00 PM,J. Poska,38,59.4407181375,24.7863932325,4191
7:00:00 PM,J. Smuuli tee,5,59.43409783,24.83084015,5144
7:00:00 PM,J. V. Jannseni,5,59.37330186,24.66589879,3535
7:00:00 PM,Joostimägi,1,59.413898,24.67195023,3557
7:00:00 PM,Järve,6,59.400857425,24.726533775,4382
7:00:00 PM,Järve haigla,2,59.39549893,24.71555689,3209
7:00:00 PM,Järveotsa kool,11,59.40703598,24.63984276,2410
7:00:00 PM,Järveotsa tee,3,59.408945235,24.6306582275,3582
7:00:00 PM,Järvevana,12,59.4227709,24.78781047,4243
7:00:00 PM,K. Kärberi,5,59.4450674967,24.87869722,4663
7:00:00 PM,Kaabli,2,59.407977455,24.810992925,3740
7:00:00 PM,Kaarla,3,59.367270265,24.75676946,3070
7:00:00 PM,Kaasiku,1,59.486115175,24.841530615,5349
7:00:00 PM,Kadaka,24,59.404229836,24.656154616,3333
7:00:00 PM,Kadaka Selver,9,59.41189484,24.66736307,3649
7:00:00 PM,Kaja,41,59.403519165,24.665213455,3647
7:00:00 PM,Kalamaja,3,59.4445451433,24.73780993,4348
7:00:00 PM,Kalda,1,59.38230401,24.638180595,2404
7:00:00 PM,Kalev,29,59.40956788,24.7361216267,4340
7:00:00 PM,Kalevipoja,26,59.43631235,24.828789135,5145
7:00:00 PM,Kari,12,59.44844324,24.69646098,4972
7:00:00 PM,Karikakra,15,59.41752219,24.6519074,3336
7:00:00 PM,Karjamaa,1,59.45372295,24.712146345,3024
7:00:00 PM,Kassi,1,59.40030579,24.64669744,3611
7:00:00 PM,Katleri,33,59.451266955,24.8486717,5197
7:00:00 PM,Kaubamaja,108,59.43479194,24.7557370967,3035
7:00:00 PM,Kauge,2,59.370804925,24.7173317,3204
7:00:00 PM,Keemia,45,59.396981095,24.66756715,3551
7:00:00 PM,Kelluka tee,2,59.4547855,24.87919286,4665
7:00:00 PM,Kelmiküla,8,59.43619864,24.72806233,4390
7:00:00 PM,Keskhaigla,2,59.4287988,24.75253499,3034
7:00:00 PM,Keskpäeva tee,1,59.43383511,24.56077742,2655
7:00:00 PM,Kesk-Sõjamäe,6,59.42233172,24.820890835,3858
7:00:00 PM,Keskturg,54,59.431758619,24.768962812,4104
7:00:00 PM,Keskuse,2,59.399588645,24.67987909,2471
7:00:00 PM,Kiive,12,59.43009188,24.807026325,5490
7:00:00 PM,Kiviku,2,59.4433828375,24.8816816075,3881
7:00:00 PM,Kivimäe jaam,1,59.37856,24.654885,3327
7:00:00 PM,Koidu,33,59.428994445,24.73055061,4389
7:00:00 PM,Kolde puiestee,18,59.4398033,24.70821743,3021
7:00:00 PM,Koolimaja,14,59.4179502,24.721285535,3214
7:00:00 PM,Kopli,19,59.46130617,24.668148552,3657
7:00:00 PM,Kose tee,2,59.454940965,24.870311515,4852
7:00:00 PM,Koskla,49,59.4253784467,24.71828699,3216
7:00:00 PM,Kosmos,14,59.428657072,24.742964414,3168
7:00:00 PM,Kotka,6,59.420722425,24.729720975,4387
7:00:00 PM,Kotka kauplus,69,59.439682615,24.831726135,5145
7:00:00 PM,Kraavi,6,59.37598992,24.71430022,3205
7:00:00 PM,Kullerkupu,28,59.41112917,24.64768247,3614
7:00:00 PM,Kumu,6,59.4353901325,24.7986201875,5258
7:00:00 PM,Kungla,3,59.447684295,24.72889112,4393
7:00:00 PM,Kunstiakadeemia,143,59.43541388,24.758936855,3120
7:00:00 PM,Kuristiku,16,59.449510415,24.868876215,4851
7:00:00 PM,Kuuli,13,59.4347202325,24.858878745,3695
7:00:00 PM,Kõue,3,59.386933725,24.69060617,4775
7:00:00 PM,Küüvitsa tee,3,59.48372478,24.860136115,3706
7:00:00 PM,Laagna,26,59.44019697,24.844005805,5106
7:00:00 PM,Laagri,4,59.354663025,24.62771109,3634
7:00:00 PM,Lahesuu,1,59.45602253,24.699288065,4974
7:00:00 PM,Laki,7,59.416684915,24.67901868,2475
7:00:00 PM,Lakiotsa,19,59.409729475,24.67435008,3556
7:00:00 PM,Lasnamägi,1,59.444678395,24.814468205,5061
7:00:00 PM,Lastehaigla,1,59.39897621,24.705796455,2965
7:00:00 PM,Laulupeo,20,59.433111195,24.777423175,4186
7:00:00 PM,Lauluväljak,1,59.44827592,24.80313131,5150
7:00:00 PM,Lehola,39,59.40312157,24.68754616,4792
7:00:00 PM,Lennujaam,3,59.416422358,24.798546462,5253
7:00:00 PM,Lepistiku,85,59.40291742,24.698184625,4962
7:00:00 PM,Liikuri,7,59.442265575,24.82281837,3863
7:00:00 PM,Liivaku,27,59.39889563,24.68340068,2471
7:00:00 PM,Liivalaia,7,59.42780524,24.748883695,3034
7:00:00 PM,Lille,32,59.431684925,24.713005295,3019
7:00:00 PM,Lilleküla jaam,16,59.424815825,24.726883995,4388
7:00:00 PM,Lillepi,2,59.460707175,24.81871445,5065
7:00:00 PM,Lindakivi,4,59.419486325,24.792136155,4243
7:00:00 PM,Linnahall,31,59.444091182,24.750670782,3037
7:00:00 PM,Linnu tee,27,59.4134845767,24.70799734,3015
7:00:00 PM,Loitsu,4,59.444117135,24.83952069,5107
7:00:00 PM,Looga,3,59.42799971,24.672978485,3560
7:00:00 PM,Loopealse,4,59.451984215,24.839001115,5185
7:00:00 PM,Lubja,8,59.42744267,24.778708215,4184
7:00:00 PM,Luite,2,59.41486061,24.75516717,2998
7:00:00 PM,Lõime,1,59.452156815,24.693583525,4830
7:00:00 PM,Läänemere tee,11,59.450415375,24.860590825,3699
7:00:00 PM,Löwenruh,32,59.41773841,24.69389247,4822
7:00:00 PM,Madala,21,59.44931156,24.69776564,4972
7:00:00 PM,Mahtra,11,59.4383165875,24.8738937475,4661
7:00:00 PM,Maisi,4,59.4413016725,24.713344805,3021
7:00:00 PM,Majaka,30,59.429838145,24.7866769625,4189
7:00:00 PM,Majaka põik,35,59.426522,24.796523,5255
7:00:00 PM,Maleva,23,59.4548555825,24.6897049525,4830
7:00:00 PM,Maneeži,40,59.4361096267,24.76074488,3120
7:00:00 PM,Marati,2,59.45731243,24.6766024,3565
7:00:00 PM,Marja,20,59.421722345,24.69762081,4966
7:00:00 PM,Marsi,6,59.405231975,24.717231265,3211
7:00:00 PM,Meelespea,9,59.416110035,24.639675205,2412
7:00:00 PM,Meeliku,4,59.450915,24.83321,5169
7:00:00 PM,Mehaanikakool,3,59.43561649,24.80640344,5147
7:00:00 PM,Mere puiestee,61,59.43781854,24.753560785,3036
7:00:00 PM,Merivälja,9,59.49680624,24.8283139967,3807
7:00:00 PM,Merivälja pansion,3,59.48908154,24.85012102,5226
7:00:00 PM,Metsakooli tee,2,59.46192646,24.8748381,4666
7:00:00 PM,Mooni,5,59.4277313,24.71371563,3216
7:00:00 PM,Mustakivi,41,59.44301718,24.87387117,4662
7:00:00 PM,Mustakivisilla,4,59.44108809,24.86644445,4849
7:00:00 PM,Mustamäe,4,59.400289868,24.659396492,3332
7:00:00 PM,Mustjõe,3,59.428805855,24.68030618,2478
7:00:00 PM,Mõigu,10,59.4051610933,24.8123684333,3740
7:00:00 PM,Mäepealse,3,59.3945440633,24.64429479,3610
7:00:00 PM,Mähe tee,1,59.48106754,24.84066695,5348
7:00:00 PM,Männi,10,59.4003618867,24.6711891767,3554
7:00:00 PM,Männiku,2,59.366751275,24.71784253,3203
7:00:00 PM,Niidi,6,59.44947439,24.69922341,4972
7:00:00 PM,Nisu,33,59.442934385,24.704367485,4971
7:00:00 PM,Nurme,4,59.379305995,24.69436569,4774
7:00:00 PM,Nurmenuku,37,59.413645325,24.653497735,3335
7:00:00 PM,Nõmme,30,59.38728505,24.685393798,2468
7:00:00 PM,Oblika tee,2,59.48690752,24.8655534733,4859
7:00:00 PM,Orto,1,59.420912535,24.825550515,3858
7:00:00 PM,Oru,3,59.443453155,24.801280575,5309
7:00:00 PM,P. Kerese,4,59.37753291,24.71778938,3205
7:00:00 PM,P. Pinna,15,59.4350185367,24.83653811,5144
7:00:00 PM,Paala,10,59.43202283,24.813441885,5059
7:00:00 PM,Paberi,32,59.43373946,24.762014145,3120
7:00:00 PM,Pae,46,59.426088606,24.799960044,5255
7:00:00 PM,Paekaare,8,59.43313476,24.825891525,3861
7:00:00 PM,Paesilla,16,59.438228516,24.818231172,5060
7:00:00 PM,Paevälja,2,59.44830249,24.82783943,3864
7:00:00 PM,Paljassaare,6,59.459988085,24.70390148,4975
7:00:00 PM,Paneeli,1,59.42832425,24.869628155,3923
7:00:00 PM,Pelguranna,6,59.44684242,24.69105945,4829
7:00:00 PM,Peterburi tee,2,59.42469355,24.78641897,4177
7:00:00 PM,Pihlaka,12,59.37393213,24.717976625,3204
7:00:00 PM,Pikaliiva,2,59.4284602875,24.6241142775,4280
7:00:00 PM,Pikri,33,59.436367625,24.84690717,5194
7:00:00 PM,Pirita,7,59.46696722,24.833243135,5172
7:00:00 PM,Pirni,18,59.429323065,24.69895755,4968
7:00:00 PM,Priisle,7,59.4469276817,24.895798965,4898
7:00:00 PM,Priisle kauplus,26,59.44942307,24.88067734,4664
7:00:00 PM,Pronksi,33,59.4371525733,24.7625304467,3121
7:00:00 PM,Puhangu,2,59.44611617,24.69940035,4972
7:00:00 PM,Punane,9,59.432315325,24.81911402,5059
7:00:00 PM,Põhja puiestee,8,59.443767388,24.743550614,3171
7:00:00 PM,Põllu,2,59.38003784,24.66834286,3547
7:00:00 PM,Pärnamäe tee,1,59.47245611,24.89889168,4906
7:00:00 PM,Pärnu maantee,8,59.35985799,24.630142685,3635
7:00:00 PM,Pääsküla,1,59.369683705,24.6365360475,2401
7:00:00 PM,Pääsküla jaam,1,59.369075315,24.637609225,2401
7:00:00 PM,Püssirohu,15,59.42787325,24.765155965,3119
7:00:00 PM,Raadiku,6,59.44166827,24.8800323667,4662
7:00:00 PM,Raadikusilla,10,59.44218299,24.88337921,3881
7:00:00 PM,Raba,1,59.36593924,24.64323338,3604
7:00:00 PM,Rahumäe,1,59.388801005,24.7032915483,4959
7:00:00 PM,Raja,6,59.39720812,24.663505385,3551
7:00:00 PM,Raku,1,59.3764023025,24.7449264025,3140
7:00:00 PM,Randla,2,59.44856307,24.69160661,4829
7:00:00 PM,Randvere tee,1,59.47410283,24.83787912,5174
7:00:00 PM,Rauna,8,59.445042095,24.890056995,3882
7:00:00 PM,Reidumägi,2,59.452550985,24.890110545,3883
7:00:00 PM,Reinu,9,59.446365315,24.88619446,3882
7:00:00 PM,Reisisadam,7,59.444496575,24.75964415,3122
7:00:00 PM,Reisisadam D-terminal,1,59.442814978,24.765345232,3122
7:00:00 PM,Retke tee,24,59.40293408,24.7068317875,2966
7:00:00 PM,Risti,32,59.3918815167,24.7220749967,4380
7:00:00 PM,Ristiku,22,59.4335665,24.72025282,3218
7:00:00 PM,Roheline,1,59.386461055,24.691722845,4775
7:00:00 PM,Rohula,2,59.3654961125,24.630652475,4601
7:00:00 PM,Rummu,12,59.463937775,24.828221345,3804
7:00:00 PM,Rummukõrtsi,4,59.46217222,24.82490086,3897
7:00:00 PM,Räga,1,59.428150035,24.62566544,3586
7:00:00 PM,Räägu,9,59.414591095,24.71832635,3214
7:00:00 PM,Saare,2,59.458553305,24.82006641,3896
7:00:00 PM,Sabatähe,6,59.4413,24.85843,3697
7:00:00 PM,Salve,1,59.38139,24.66377,3547
7:00:00 PM,Sarapuu,3,59.45894633,24.835382905,5171
7:00:00 PM,Seli,11,59.4447218033,24.89712986,4897
7:00:00 PM,Sepa,6,59.4603277333,24.6706206633,3566
7:00:00 PM,Siili,38,59.40802361,24.703546035,4963
7:00:00 PM,Silde,4,59.4294361,24.840457275,5104
7:00:00 PM,Sinilille,19,59.419667806,24.644580364,3616
7:00:00 PM,Sipelga,7,59.406658765,24.69432077,4793
7:00:00 PM,Sirbi,19,59.4549167675,24.68161431,2483
7:00:00 PM,Sitsi,22,59.453191425,24.70372943,4973
7:00:00 PM,Sossimägi,1,59.42509842,24.7831298333,4184
7:00:00 PM,Szolnok,42,59.404828125,24.676102115,3555
7:00:00 PM,Supelranna,3,59.44410191,24.68813084,4828
7:00:00 PM,Suur-Sõjamäe,1,59.41662312,24.83843545,5101
7:00:00 PM,Sõba,6,59.425295165,24.636492185,2414
7:00:00 PM,Sõjakooli,9,59.402416515,24.717863775,3211
7:00:00 PM,Sõjamäe raba,10,59.430485215,24.834293425,5143
7:00:00 PM,Sõle,4,59.43311,24.71573,3218
7:00:00 PM,Sõstramäe,1,59.426254,24.867064895,3922
7:00:00 PM,Sääse,25,59.411226405,24.68778123,4794
7:00:00 PM,Zoo,29,59.426273925,24.65833406,3338
7:00:00 PM,Taevakivi,25,59.44182954,24.86336736,3697
7:00:00 PM,Taksopark,200,59.427377765,24.72073048,3216
7:00:00 PM,Tallinn-Väike,36,59.4140117689,24.7414589156,3164
7:00:00 PM,Tamme,1,59.45778527,24.824464235,3896
7:00:00 PM,Tedre,8,59.41954946,24.712792905,3017
7:00:00 PM,Tehnika,21,59.43416962,24.72485601,4390
7:00:00 PM,Tehnikaülikool,23,59.395075795,24.67328455,3553
7:00:00 PM,Teletorn,1,59.47253317,24.88451485,3799
7:00:00 PM,Telliskivi,31,59.4386819425,24.7263930075,4391
7:00:00 PM,Tervise,6,59.39701213,24.69875059,4961
7:00:00 PM,Tiskre,1,59.43555139,24.5670495233,1863
7:00:00 PM,Tondi,2,59.4109836167,24.7331748983,4341
7:00:00 PM,Tondi mägi,1,59.454684245,24.884596375,3884
7:00:00 PM,Trummi,2,59.39268078,24.663214085,3550
7:00:00 PM,Tubaka,5,59.41917361,24.830842365,5141
7:00:00 PM,Tuisu,9,59.400837475,24.711090295,2965
7:00:00 PM,Tuule tee,3,59.49209903,24.829475495,3806
